mode,load,0_densenet201-4,1_mobilenet_v3_large-16,2_squeezenet1_0-32
mps-uncap,0.8,252.2754669189453,127.32100486755371,222.66221046447754
mps-uncap,0.9,1522.0057964324951,338.14167976379395,1072.0109939575195
mps-uncap,1.0,1888.6206150054932,958.4770202636719,10272.852182388306
mps-uncap,0.5,103.2249927520752,45.36557197570801,71.19560241699219
mps-uncap,0.6,129.32229042053223,63.11535835266113,81.44664764404297
mps-uncap,0.7,209.72347259521484,85.7400894165039,125.22244453430176
mps-uncap,0.1,56.603431701660156,30.582904815673828,27.611494064331055
mps-uncap,0.2,70.79553604125977,31.54730796813965,32.97615051269531
mps-uncap,0.3,87.84651756286621,35.52579879760742,41.19729995727539
mps-uncap,0.4,90.78526496887207,32.694339752197266,37.30607032775879
