mode,load,0_densenet201-4,1_mobilenet_v3_large-16,2_squeezenet1_0-32
mps-uncap,0.8,20.457029342651367,4.795551300048828,6.035327911376953
mps-uncap,0.9,20.53236961364746,4.8885345458984375,6.08515739440918
mps-uncap,1.0,21.49820327758789,4.974603652954102,7.185459136962891
mps-uncap,0.5,20.163297653198242,4.74238395690918,5.896568298339844
mps-uncap,0.6,20.250797271728516,4.801034927368164,5.90825080871582
mps-uncap,0.7,20.15852928161621,4.757404327392578,5.936145782470703
mps-uncap,0.1,20.290613174438477,5.8536529541015625,5.946874618530273
mps-uncap,0.2,20.123004913330078,4.840373992919922,6.224870681762695
mps-uncap,0.3,20.08199691772461,4.859209060668945,5.892753601074219
mps-uncap,0.4,19.97828483581543,4.850625991821289,5.905389785766602
