mode,load,0_densenet201-4,1_mobilenet_v3_large-16,2_squeezenet1_0-32
mps-uncap,0.8,192.88141727447493,76.36604309082026,185.38661003112762
mps-uncap,0.9,1381.527452468872,297.0102310180663,1035.3583812713625
mps-uncap,1.0,1785.1023578643799,919.5077133178711,10131.541154384611
mps-uncap,0.5,74.14952278137208,24.94611263275146,33.72574806213378
mps-uncap,0.6,108.81284713745144,33.51597309112543,47.91327476501461
mps-uncap,0.7,166.33255481719965,54.64771509170517,74.71489906311035
mps-uncap,0.1,55.202922821044936,22.697620391845696,20.337934494018533
mps-uncap,0.2,58.01901817321762,24.13398027420044,22.43593215942377
mps-uncap,0.3,66.2034201622008,25.87866783142089,23.522615432739258
mps-uncap,0.4,60.3330898284912,24.014806747436538,26.529946327209476
