mode,load,0_densenet201-4,1_mobilenet_v3_large-16,2_squeezenet1_0-32
mps-uncap,0.8,80.51536083221438,34.59429740905762,84.53993797302246
mps-uncap,0.9,1051.5480995178223,158.44154357910156,774.0837574005127
mps-uncap,1.0,1623.8749027252197,778.7506580352783,9225.770711898804
mps-uncap,0.5,21.856164932250973,7.62910842895508,11.258697509765629
mps-uncap,0.6,31.835556030273445,11.167716979980469,16.42858982086183
mps-uncap,0.7,59.55300331115725,18.51024627685546,35.21847724914551
mps-uncap,0.1,5.489015579223653,2.7616500854492134,2.222537994384767
mps-uncap,0.2,12.789654731750508,6.284594535827637,5.52811622619629
mps-uncap,0.3,13.203430175781252,7.621526718139648,6.81571960449219
mps-uncap,0.4,17.082214355468754,7.663059234619141,8.818340301513675
