mode,load,0_densenet201-4,1_mobilenet_v3_large-16,2_squeezenet1_0-32
mps-uncap,0.8,41.60654544830322,16.294240951538086,33.273935317993164
mps-uncap,0.9,677.4442195892334,52.44612693786621,506.3234567642212
mps-uncap,1.0,498.94237518310547,535.5291366577148,5215.057730674744
mps-uncap,0.5,26.448965072631836,8.072376251220703,9.401559829711914
mps-uncap,0.6,29.089689254760742,8.953690528869629,10.892391204833984
mps-uncap,0.7,36.82065010070801,9.705066680908203,16.144275665283203
mps-uncap,0.1,28.329849243164062,11.221170425415039,8.846879005432129
mps-uncap,0.2,23.37646484375,10.917186737060547,8.613824844360352
mps-uncap,0.3,23.346781730651855,9.64808464050293,8.645057678222656
mps-uncap,0.4,23.357868194580078,8.715629577636719,8.718252182006836
