mode,load,0_mobilenet_v3_small-4,1_mobilenet_v3_small-4
mig,0.1,0.04863739013671875,0.04792213439941406
mig,0.2,0.0476837158203125,0.048160552978515625
mig,0.3,0.05924701690673828,0.09775161743164062
mig,0.4,0.3192424774169922,0.45561790466308594
mig,0.5,0.5862712860107422,0.5896091461181641
mig,0.6,1.027226448059082,0.8857250213623047
mig,0.7,1.8903017044067383,2.0749568939208984
mig,0.8,3.4296512603759766,2.9114484786987305
mig,0.9,9.74130630493164,7.610797882080078
mig,1.0,337.8181457519531,125.96583366394043
