mode,load,0_efficientnet_b5-8,1_vgg13-4,2_vgg19-8
mps-uncap,0.8,0.012159347534179688,0.009298324584960938,0.009298324584960938
mps-uncap,0.9,0.014543533325195312,0.011205673217773438,0.0095367431640625
mps-uncap,1.0,0.015974044799804688,0.011920928955078125,0.012159347534179688
mps-uncap,0.5,0.012159347534179688,0.010728836059570312,0.010967254638671875
mps-uncap,0.6,0.011920928955078125,0.009059906005859375,0.011205673217773438
mps-uncap,0.7,0.01239776611328125,0.009298324584960938,0.009059906005859375
mps-uncap,0.1,0.01621246337890625,0.014781951904296875,0.013589859008789062
mps-uncap,0.2,0.013589859008789062,0.011682510375976562,0.014066696166992188
mps-uncap,0.3,0.011920928955078125,0.011444091796875,0.01239776611328125
mps-uncap,0.4,0.011920928955078125,0.01049041748046875,0.010967254638671875
