mode,load,0_efficientnet_b5-8,1_vgg13-4,2_vgg19-8
mps-uncap,0.8,82.98423290252687,21.862220764160156,46.72269821166989
mps-uncap,0.9,470.5269813537598,98.9372730255127,561.9359493255615
mps-uncap,1.0,5729.408979415894,3145.9328174591064,3936.946511268618
mps-uncap,0.5,16.56768321990967,4.300498962402346,9.148287773132326
mps-uncap,0.6,23.097944259643565,6.943511962890628,15.536355972290039
mps-uncap,0.7,37.65926361083984,11.640214920043947,25.225400924682617
mps-uncap,0.1,0.049567222595214844,0.04601478576660156,0.04997253417968751
mps-uncap,0.2,0.06310939788818355,0.39873123168945857,3.029060363769528
mps-uncap,0.3,3.0002117156982506,1.6739845275878886,4.700660705566406
mps-uncap,0.4,9.656429290771484,2.793025970458985,6.718635559082031
