mode,load,0_efficientnet_b5-8,1_vgg13-4,2_vgg19-8
mps-uncap,0.8,54.69615459442139,7.942914962768555,12.143468856811523
mps-uncap,0.9,57.5078010559082,8.318662643432617,12.65878677368164
mps-uncap,1.0,58.00020694732666,8.403611183166504,12.7793550491333
mps-uncap,0.5,33.402204513549805,6.911182403564454,10.302257537841797
mps-uncap,0.6,40.067291259765625,7.268548011779785,11.155152320861815
mps-uncap,0.7,48.120808601379395,7.577705383300781,11.654138565063477
mps-uncap,0.1,36.00730895996094,4.463958740234375,10.395193099975586
mps-uncap,0.2,30.211305618286133,5.661535263061523,9.409952163696289
mps-uncap,0.3,29.154443740844727,6.3289642333984375,9.377241134643555
mps-uncap,0.4,30.1053524017334,6.622409820556641,9.813547134399414
