mode,load,0_efficientnet_b5-8,1_vgg13-4,2_vgg19-8
mps-uncap,0.8,159.19813871383656,45.282516479492024,89.48862791061394
mps-uncap,0.9,728.8811588287355,155.833911895752,638.2675266265867
mps-uncap,1.0,6152.212238311768,3260.8434247970586,4669.005162715912
mps-uncap,0.5,41.69420957565309,11.764125823974625,23.309826850891103
mps-uncap,0.6,68.49983930587769,17.54688978195188,31.37505054473877
mps-uncap,0.7,97.53954172134418,28.905487060546903,54.05778884887697
mps-uncap,0.1,14.562416076660117,3.9023923873901354,8.419189453125
mps-uncap,0.2,23.33943843841553,4.986572265624996,9.256291389465332
mps-uncap,0.3,21.280226707458503,6.269602775573711,12.463092803955092
mps-uncap,0.4,27.10406780242921,8.93195152282717,16.92986488342285
