mode,load,0_efficientnet_b5-8,1_vgg13-4,2_vgg19-8
mps-uncap,0.8,223.02937507629395,69.09704208374023,150.90394020080566
mps-uncap,0.9,858.2453727722168,192.5671100616455,711.5967273712158
mps-uncap,1.0,6268.1639194488525,3303.7147521972656,4751.407623291016
mps-uncap,0.5,59.3564510345459,21.06475830078125,40.46773910522461
mps-uncap,0.6,110.08262634277344,39.82853889465332,48.17318916320801
mps-uncap,0.7,143.6769962310791,58.54392051696777,85.93463897705078
mps-uncap,0.1,27.04453468322754,9.377241134643555,16.078710556030273
mps-uncap,0.2,27.116060256958008,8.397579193115234,19.524097442626953
mps-uncap,0.3,25.082826614379883,15.354394912719727,22.94182777404785
mps-uncap,0.4,30.465126037597656,14.054059982299805,29.263973236083984
