mode,load,0_efficientnet_b5-8,1_vgg13-4,2_vgg19-8
mps-uncap,0.8,14.89710807800293,2.677440643310547,6.517648696899414
mps-uncap,0.9,14.987468719482422,2.666473388671875,6.519556045532227
mps-uncap,1.0,15.330314636230469,2.7251243591308594,7.004022598266602
mps-uncap,0.5,14.986276626586914,2.6760101318359375,6.475687026977539
mps-uncap,0.6,14.962434768676758,2.6235580444335938,6.388664245605469
mps-uncap,0.7,15.150070190429688,2.674579620361328,6.496191024780273
mps-uncap,0.1,16.027212142944336,2.955913543701172,6.471157073974609
mps-uncap,0.2,15.084266662597656,2.6869773864746094,6.468296051025391
mps-uncap,0.3,14.835596084594727,2.6667118072509766,6.387948989868164
mps-uncap,0.4,14.869451522827148,2.658843994140625,6.369113922119141
