mode,load,0_efficientnet_b5-8,1_vgg13-4,2_vgg19-8
mps-uncap,0.8,15.139102935791016,2.7146339416503906,6.5288543701171875
mps-uncap,0.9,15.003681182861328,2.710580825805664,6.544828414916992
mps-uncap,1.0,20.69711685180664,2.7370452880859375,7.340669631958008
mps-uncap,0.5,15.496253967285156,2.6886463165283203,6.498098373413086
mps-uncap,0.6,15.108823776245117,2.645254135131836,6.410837173461914
mps-uncap,0.7,15.389680862426758,2.6869773864746094,6.507635116577148
mps-uncap,0.1,16.07036590576172,3.0012130737304688,6.494760513305664
mps-uncap,0.2,15.130043029785156,2.719879150390625,6.5059661865234375
mps-uncap,0.3,15.735149383544922,2.684354782104492,6.41632080078125
mps-uncap,0.4,15.125036239624023,2.6845932006835938,6.395101547241211
