mode,load,0_efficientnet_b5-8,1_vgg13-4,2_vgg19-8
mps-uncap,0.8,59.160709381103516,10.808467864990234,15.79594612121582
mps-uncap,0.9,64.15486335754395,14.655113220214844,23.823022842407227
mps-uncap,1.0,61.88607215881348,18.035888671875,22.048234939575195
mps-uncap,0.5,54.48555946350098,18.863916397094727,23.84161949157715
mps-uncap,0.6,58.208465576171875,18.507957458496094,21.59285545349121
mps-uncap,0.7,57.88874626159668,10.747194290161133,16.482114791870117
mps-uncap,0.1,39.06059265136719,10.255813598632812,14.34183120727539
mps-uncap,0.2,38.60878944396973,9.75489616394043,18.6769962310791
mps-uncap,0.3,40.30895233154297,9.411096572875977,13.83066177368164
mps-uncap,0.4,47.507286071777344,9.080171585083008,13.630390167236328
