mode,load,0_efficientnet_b5-8,1_vgg13-4,2_vgg19-8
mps-uncap,0.8,38.91158103942871,6.345272064208984,10.303020477294922
mps-uncap,0.9,55.26614189147949,7.245540618896484,11.566162109375
mps-uncap,1.0,56.35082721710205,7.359981536865234,11.747241020202637
mps-uncap,0.5,20.355820655822754,3.4399032592773438,8.182287216186523
mps-uncap,0.6,22.449254989624023,4.114985466003418,8.841872215270996
mps-uncap,0.7,28.800010681152344,5.387306213378906,9.405136108398438
mps-uncap,0.1,30.14826774597168,3.078937530517578,7.218122482299805
mps-uncap,0.2,25.297999382019043,3.0336380004882812,7.199764251708984
mps-uncap,0.3,23.131132125854492,3.015756607055664,7.206439971923828
mps-uncap,0.4,18.96357536315918,3.1325817108154297,7.732629776000977
