mode,load,0_densenet169-4,1_efficientnet_b7-32,2_efficientnet_b7-4
mps-uncap,0.8,168.65029811859125,457.4733257293704,250.67752838134754
mps-uncap,0.9,291.74945354461687,624.46608543396,445.0130367279053
mps-uncap,1.0,1434.4525504112246,2041.344165802002,700.7623767852788
mps-uncap,0.5,61.930294036864815,205.71907997131333,70.22318363189693
mps-uncap,0.6,97.89133071899413,211.01564168929994,95.16018629074111
mps-uncap,0.7,118.67303848266572,253.60740184783936,141.04495286941525
mps-uncap,0.1,24.459276199340827,47.376298904418945,6.80534839630129
mps-uncap,0.2,21.155977249145504,85.02584695816023,23.55720281600946
mps-uncap,0.3,35.22870779037475,96.26179218292249,41.28851890563964
mps-uncap,0.4,55.060110092163065,140.25291204452523,45.52698135375982
