mode,load,0_densenet169-4,1_efficientnet_b7-32,2_efficientnet_b7-4
mps-uncap,0.8,48.47097396850586,59.43036079406738,58.0143928527832
mps-uncap,0.9,47.52397537231445,59.825897216796875,54.796457290649414
mps-uncap,1.0,47.78456687927246,59.78894233703613,54.26168441772461
mps-uncap,0.5,46.546220779418945,58.19988250732422,54.34679985046387
mps-uncap,0.6,47.22189903259277,58.168888092041016,52.9484748840332
mps-uncap,0.7,48.148155212402344,57.13963508605957,394.5329189300537
mps-uncap,0.1,44.91448402404785,55.77588081359863,54.99625205993652
mps-uncap,0.2,46.2346076965332,55.991172790527344,55.96351623535156
mps-uncap,0.3,43.552398681640625,57.379722595214844,56.09464645385742
mps-uncap,0.4,47.50347137451172,56.22577667236328,55.18651008605957
