mode,load,0_densenet169-4,1_efficientnet_b7-32,2_efficientnet_b7-4
mps-uncap,0.8,204.14670944213853,513.5245919227604,303.3446526527405
mps-uncap,0.9,327.58134365081787,682.5119972229005,470.3637290000916
mps-uncap,1.0,1468.0518460273743,2099.7761344909673,750.0445890426643
mps-uncap,0.5,89.37380790710446,263.25273513793934,105.03325462341307
mps-uncap,0.6,122.23829507827755,262.7234101295464,130.89200258255028
mps-uncap,0.7,149.71428871154774,308.7085151672364,192.57862567901608
mps-uncap,0.1,44.227437973022475,95.3268051147461,49.64921474456787
mps-uncap,0.2,46.28185272216797,133.2328844070433,50.96245765686032
mps-uncap,0.3,52.807009220123255,144.67821598052993,75.55179595947263
mps-uncap,0.4,88.57169389724727,192.05800294876116,90.85240364074708
