mode,load,0_densenet169-4,1_efficientnet_b7-32,2_efficientnet_b7-4
mps-uncap,0.8,81.95376396179199,209.92491245269784,107.8896999359131
mps-uncap,0.9,171.74630165100103,344.1498279571533,194.46938037872317
mps-uncap,1.0,1160.7189416885378,1656.1166286468508,410.2064132690429
mps-uncap,0.5,21.883583068847646,67.59905815124512,21.62394523620607
mps-uncap,0.6,29.94322776794434,82.92145729064944,35.43388843536377
mps-uncap,0.7,47.443771362304666,118.47019195556639,51.767158508300795
mps-uncap,0.1,0.06699562072753906,4.333019256591797,0.07414817810058594
mps-uncap,0.2,5.640983581542979,25.616192817687995,0.07295608520507812
mps-uncap,0.3,6.739497184753419,35.09612083435059,7.424592971801758
mps-uncap,0.4,18.036222457885742,52.36346721649172,13.566017150878913
