mode,load,0_densenet169-4,1_efficientnet_b7-32,2_efficientnet_b7-4
mps-uncap,0.8,209.76853370666504,563.1942749023438,434.3528747558594
mps-uncap,0.9,373.17848205566406,745.1815605163574,608.1838607788086
mps-uncap,1.0,1543.4024333953857,2183.030605316162,819.6208477020264
mps-uncap,0.5,114.7775650024414,271.373987197876,96.31729125976562
mps-uncap,0.6,126.20162963867188,307.8322410583496,172.1341609954834
mps-uncap,0.7,191.19620323181152,284.9311828613281,191.8010711669922
mps-uncap,0.1,38.410186767578125,47.50561714172363,24.740934371948242
mps-uncap,0.2,45.55034637451172,125.95653533935547,30.904054641723633
mps-uncap,0.3,49.84784126281738,127.8378963470459,60.83488464355469
mps-uncap,0.4,72.19505310058594,204.23316955566406,76.68852806091309
