mode,load,0_densenet169-4,1_efficientnet_b7-32,2_efficientnet_b7-4
mps-uncap,0.8,116.94102287292485,266.41190052032476,152.17552185058594
mps-uncap,0.9,211.55681610107422,401.3686180114746,240.7929420471192
mps-uncap,1.0,1198.4013319015503,1713.9387607574463,455.5733203887939
mps-uncap,0.5,46.84381484985351,119.07134056091307,53.04722785949708
mps-uncap,0.6,61.951327323913574,137.59915828704845,71.96187973022461
mps-uncap,0.7,79.75249290466309,174.2138385772705,99.77114200592042
mps-uncap,0.1,26.722145080566403,55.8011531829834,31.260251998901367
mps-uncap,0.2,36.597442626953125,73.6017942428589,39.672327041626
mps-uncap,0.3,37.25230693817139,86.16595268249513,48.35057258605957
mps-uncap,0.4,42.66669750213623,105.21006584167482,51.12857818603516
