mode,load,0_mobilenet_v3_large-32,1_mobilenet_v3_large-32,2_mobilenet_v3_large-32,3_mobilenet_v3_large-32
mig,0.1,14.107465744018555,14.231443405151367,14.248847961425781,27.384519577026367
mig,0.2,14.11890983581543,14.25933837890625,14.251708984375,27.365684509277344
mig,0.3,14.112710952758789,14.24551010131836,14.249324798583984,27.376413345336914
mig,0.4,14.114141464233398,14.235258102416992,14.23501968383789,27.375221252441406
mig,0.5,14.107942581176758,14.235734939575195,14.242410659790039,27.36830711364746
mig,0.6,14.107704162597656,14.235258102416992,14.241933822631836,27.36663818359375
mig,0.7,14.108657836914062,14.238357543945312,14.241456985473633,27.36496925354004
mig,0.8,14.113426208496094,14.230966567993164,14.238595962524414,27.365684509277344
mig,0.9,14.10984992980957,14.235973358154297,14.232635498046875,27.360916137695312
mig,1.0,14.110326766967773,14.241695404052734,14.234542846679688,27.364730834960938
