mode,load,0_mobilenet_v3_large-32,1_mobilenet_v3_large-32,2_mobilenet_v3_large-32,3_mobilenet_v3_large-32
mig,0.1,0.07271766662597656,1.5868186950683614,0.9596347808837914,9.95991230010986
mig,0.2,6.962394714355474,7.25817680358887,9.10487174987794,18.532085418701175
mig,0.3,12.280082702636722,11.685037612915044,12.288689613342285,20.15209197998047
mig,0.4,14.628458023071296,15.112519264221195,16.40610694885254,29.466867446899414
mig,0.5,22.0106840133667,23.6900806427002,21.439266204833988,43.00198554992676
mig,0.6,35.6132984161377,31.17227554321289,29.32214736938478,49.7974157333374
mig,0.7,41.76278114318849,36.43136024475098,44.103384017944336,74.68955516815187
mig,0.8,75.00457763671875,56.19049072265625,64.00322914123535,113.98372650146484
mig,0.9,129.17160987854004,195.68910598754883,142.4039363861084,274.00279045104986
mig,1.0,816.9504404067993,847.5708723068237,1004.1159868240356,879.2229652404785
