mode,load,0_alexnet-4,1_efficientnet_b6-32,2_resnet101-4
mps-uncap,0.8,73.41742515563965,671.546220779419,206.23040199279785
mps-uncap,0.9,4800.37522315979,2471.5988636016846,1644.5729732513428
mps-uncap,1.0,6126.344680786133,7002.922773361206,655.8210849761963
mps-uncap,0.5,21.16250991821289,164.42155838012695,64.76163864135742
mps-uncap,0.6,27.971982955932617,221.5554714202881,64.47339057922363
mps-uncap,0.7,28.020620346069336,360.17656326293945,147.31931686401367
mps-uncap,0.1,5.895376205444336,54.822683334350586,25.50792694091797
mps-uncap,0.2,5.585670471191406,75.13260841369629,37.60194778442383
mps-uncap,0.3,11.086225509643555,121.75750732421875,43.81680488586426
mps-uncap,0.4,17.506837844848633,136.08670234680176,30.00664710998535
