mode,load,0_alexnet-4,1_efficientnet_b6-32,2_resnet101-4
mps-uncap,0.8,21.15960121154785,344.85712051391596,57.99922943115235
mps-uncap,0.9,4320.654726028445,2008.3140134811401,1355.1019668579104
mps-uncap,1.0,5483.2763671875,5442.980813980106,427.56199836730957
mps-uncap,0.5,3.661203384399415,67.26622581481939,16.180586814880368
mps-uncap,0.6,6.318616867065431,106.02431297302248,19.007301330566406
mps-uncap,0.7,8.432722091674806,148.39849472045913,40.591144561767585
mps-uncap,0.1,0.047206878662109375,0.055789947509765625,0.05104541778564453
mps-uncap,0.2,0.28300285339355447,0.058650970458984375,6.205153465270995
mps-uncap,0.3,0.9838581085205079,39.03861045837402,9.359192848205566
mps-uncap,0.4,1.8466949462890574,38.47815990447999,9.53516960144043
