mode,load,0_alexnet-4,1_efficientnet_b6-32,2_resnet101-4
mps-uncap,0.8,0.7507801055908203,41.16463661193848,8.996009826660156
mps-uncap,0.9,0.7696151733398438,46.42343521118164,9.618043899536133
mps-uncap,1.0,0.8802413940429688,44.94142532348633,9.110689163208008
mps-uncap,0.5,0.7569789886474609,39.2606258392334,8.857011795043945
mps-uncap,0.6,0.7460117340087891,40.96245765686035,8.968830108642578
mps-uncap,0.7,0.7510185241699219,40.83061218261719,8.850574493408203
mps-uncap,0.1,0.9119510650634766,38.512229919433594,9.536027908325195
mps-uncap,0.2,0.8008480072021484,38.596153259277344,9.393692016601562
mps-uncap,0.3,0.7746219635009766,38.67030143737793,9.020328521728516
mps-uncap,0.4,0.7457733154296875,38.67983818054199,8.90493392944336
