mode,load,0_alexnet-4,1_efficientnet_b6-32,2_resnet101-4
mps-uncap,0.8,2.1750926971435547,49.775123596191406,18.4786319732666
mps-uncap,0.9,2.5048255920410156,49.793124198913574,25.721073150634766
mps-uncap,1.0,2.406477928161621,51.69880390167236,20.28501033782959
mps-uncap,0.5,1.4129877090454102,44.283390045166016,12.336254119873047
mps-uncap,0.6,1.6911029815673828,46.358585357666016,14.079570770263672
mps-uncap,0.7,1.8639564514160156,48.165082931518555,18.67222785949707
mps-uncap,0.1,1.4510154724121094,42.3274040222168,18.262863159179688
mps-uncap,0.2,1.3439655303955078,42.4957275390625,16.637086868286133
mps-uncap,0.3,1.3420581817626953,42.78063774108887,15.771031379699707
mps-uncap,0.4,1.3453960418701172,43.87009143829346,14.374732971191406
