mode,load,0_alexnet-4,1_efficientnet_b6-32,2_resnet101-4
mps-uncap,0.8,12.914419174194336,65.81258773803711,40.08674621582031
mps-uncap,0.9,10.015249252319336,59.23295021057129,35.207271575927734
mps-uncap,1.0,10.938644409179688,60.21451950073242,30.387401580810547
mps-uncap,0.5,17.954111099243164,58.65979194641113,42.174339294433594
mps-uncap,0.6,6.673097610473633,55.16171455383301,28.225421905517578
mps-uncap,0.7,8.778095245361328,57.27124214172363,32.079219818115234
mps-uncap,0.1,6.561994552612305,63.535451889038086,35.448312759399414
mps-uncap,0.2,11.43336296081543,63.78793716430664,31.960010528564453
mps-uncap,0.3,6.595134735107422,64.85557556152344,37.35017776489258
mps-uncap,0.4,9.573936462402344,51.247358322143555,28.369903564453125
