mode,load,0_efficientnet_b6-8,1_mobilenet_v3_large-4,2_resnet34-2
mps-uncap,0.8,244.7703123092655,7885.546650886536,98.39417457580565
mps-uncap,0.9,528.4840106964108,13589.644832611084,2347.099511623383
mps-uncap,1.0,5141.718912124634,17010.423049926758,11514.87419128418
mps-uncap,0.5,72.74974822998044,38.34299087524422,17.73369789123536
mps-uncap,0.6,91.55796766281125,72.85867691040039,25.283255577087388
mps-uncap,0.7,135.79430580139146,1655.7390451431272,58.991918563842795
mps-uncap,0.1,21.784563064575195,19.189896583557132,11.574316024780272
mps-uncap,0.2,31.569817066192627,16.29848957061768,12.348182201385493
mps-uncap,0.3,33.04730653762818,16.45219326019287,10.794296264648432
mps-uncap,0.4,50.45692920684812,20.788872241973877,11.41033411026001
