mode,load,0_efficientnet_b6-8,1_mobilenet_v3_large-4,2_resnet34-2
mps-uncap,0.8,296.43964767456055,7932.894229888916,140.63262939453125
mps-uncap,0.9,668.1385040283203,13681.837558746338,2388.60821723938
mps-uncap,1.0,5216.785669326782,17119.983434677124,11589.4935131073
mps-uncap,0.5,128.0233860015869,85.2060317993164,34.03115272521973
mps-uncap,0.6,129.35280799865723,90.00921249389648,41.05520248413086
mps-uncap,0.7,175.08459091186523,1712.536096572876,95.33047676086426
mps-uncap,0.1,28.653621673583984,35.70270538330078,19.051074981689453
mps-uncap,0.2,54.10122871398926,28.25784683227539,19.986629486083984
mps-uncap,0.3,48.1877326965332,27.877092361450195,16.78752899169922
mps-uncap,0.4,86.16089820861816,37.65273094177246,25.315523147583008
