mode,load,0_efficientnet_b6-8,1_mobilenet_v3_large-4,2_resnet34-2
mps-uncap,0.8,137.28249073028564,7261.741781234741,57.39986896514894
mps-uncap,0.9,336.4051818847656,12393.825244903564,2265.708088874817
mps-uncap,1.0,4899.9449253082275,15492.24534034729,10466.68758392334
mps-uncap,0.5,51.670265197753935,20.553255081176758,11.959218978881836
mps-uncap,0.6,67.81399250030518,41.923856735229535,17.111253738403324
mps-uncap,0.7,94.29135322570804,1444.5044994354248,31.24890327453613
mps-uncap,0.1,32.5408935546875,18.311214447021484,12.609744071960451
mps-uncap,0.2,33.01570415496826,14.93382453918458,11.352801322937015
mps-uncap,0.3,33.771514892578125,12.426972389221191,9.425258636474608
mps-uncap,0.4,40.27557373046875,15.315651893615723,9.03456211090088
