mode,load,0_efficientnet_b6-8,1_mobilenet_v3_large-4,2_resnet34-2
mps-uncap,0.8,17.382383346557617,4.9495697021484375,3.367900848388672
mps-uncap,0.9,17.298221588134766,4.946708679199219,3.4902095794677734
mps-uncap,1.0,17.84992218017578,4.815578460693359,3.4177303314208984
mps-uncap,0.5,17.351627349853516,4.776716232299805,3.3826828002929688
mps-uncap,0.6,17.444610595703125,4.855871200561523,3.3349990844726562
mps-uncap,0.7,17.363786697387695,5.090236663818359,3.422260284423828
mps-uncap,0.1,18.131494522094727,4.8465728759765625,3.7326812744140625
mps-uncap,0.2,17.553091049194336,4.906415939331055,3.449678421020508
mps-uncap,0.3,17.070293426513672,4.745006561279297,3.3736228942871094
mps-uncap,0.4,17.656803131103516,4.824638366699219,3.409147262573242
