mode,load,0_efficientnet_b6-8,1_mobilenet_v3_large-4,2_resnet34-2
mps-uncap,0.8,29.017090797424316,3829.0202617645264,14.413952827453613
mps-uncap,0.9,63.318729400634766,6916.683197021484,890.804648399353
mps-uncap,1.0,2634.6383094787598,8423.82287979126,5548.844337463379
mps-uncap,0.5,6.294965744018555,3.702402114868164,1.4050006866455078
mps-uncap,0.6,11.43491268157959,9.176969528198242,3.2889842987060547
mps-uncap,0.7,18.967628479003906,370.8178997039795,7.5225830078125
mps-uncap,0.1,0.03886222839355469,0.030279159545898438,0.028133392333984375
mps-uncap,0.2,0.030279159545898438,0.027418136596679688,0.026464462280273438
mps-uncap,0.3,0.027418136596679688,0.029325485229492188,0.024318695068359375
mps-uncap,0.4,0.023365020751953125,1.9996166229248047,0.019550323486328125
