mode,load,0_efficientnet_b6-8,1_mobilenet_v3_large-4,2_resnet34-2
mps-uncap,0.8,119.27425861358643,7256.7890644073495,53.76884937286379
mps-uncap,0.9,318.27797889709484,12388.88669013977,2262.036347389221
mps-uncap,1.0,4882.295656204224,15487.377500534058,10462.245225906372
mps-uncap,0.5,33.39076042175294,15.60511589050293,8.085584640502928
mps-uncap,0.6,49.845099449157715,36.910104751586914,13.298320770263675
mps-uncap,0.7,76.45821571350098,1439.0285015106201,27.215242385864247
mps-uncap,0.1,7.551217079162606,8.103275299072266,5.110836029052734
mps-uncap,0.2,15.074849128723145,7.761859893798829,5.52201271057129
mps-uncap,0.3,16.02494716644287,7.165670394897461,5.057144165039062
mps-uncap,0.4,22.065043449401855,10.290741920471191,5.2998304367065465
