mode,load,0_densenet121-32,1_efficientnet_b7-16,2_mobilenet_v2-32,3_mobilenet_v3_small-2
mps-uncap,1.0,0.000476837158203125,0.012636184692382812,0.00095367431640625,0.007152557373046875
