mode,load,0_densenet169-16,1_resnet50-2,2_vgg19-2
mps-uncap,0.8,228.3456325531006,225.42738914489746,87.45121955871582
mps-uncap,0.9,738.1584644317627,4210.218906402588,509.58871841430664
mps-uncap,1.0,2402.2369384765625,11254.377126693726,5253.783941268921
mps-uncap,0.5,83.46962928771973,33.15854072570801,28.511762619018555
mps-uncap,0.6,116.1966323852539,48.044681549072266,33.39433670043945
mps-uncap,0.7,205.64556121826172,68.01223754882812,41.716575622558594
mps-uncap,0.1,50.63796043395996,30.066728591918945,16.885995864868164
mps-uncap,0.2,57.561635971069336,33.92958641052246,14.120101928710938
mps-uncap,0.3,66.77556037902832,33.576250076293945,17.231225967407227
mps-uncap,0.4,64.5444393157959,47.14512825012207,19.447803497314453
