mode,load,0_densenet169-16,1_resnet50-2,2_vgg19-2
mps-uncap,0.8,19.872665405273438,12.566089630126953,5.393385887145996
mps-uncap,0.9,103.86073589324951,1632.1990489959717,88.3181095123291
mps-uncap,1.0,887.0651721954346,5824.3348598480225,2172.137498855591
mps-uncap,0.5,0.026702880859375,0.028133392333984375,0.0247955322265625
mps-uncap,0.6,0.5688667297363281,1.3327598571777344,0.02956390380859375
mps-uncap,0.7,4.992127418518066,3.8428306579589844,1.6405582427978516
mps-uncap,0.1,0.042438507080078125,0.030279159545898438,0.03886222839355469
mps-uncap,0.2,0.0324249267578125,0.027894973754882812,0.02765655517578125
mps-uncap,0.3,0.031232833862304688,0.026941299438476562,0.026226043701171875
mps-uncap,0.4,0.028848648071289062,0.027179718017578125,0.026226043701171875
