mode,load,0_densenet169-16,1_resnet50-2,2_vgg19-2
mps-uncap,0.8,30.261993408203125,14.785051345825195,10.492801666259766
mps-uncap,0.9,33.80918502807617,23.067712783813477,16.124725341796875
mps-uncap,1.0,35.2935791015625,19.571304321289062,16.890525817871094
mps-uncap,0.5,30.730247497558594,11.598348617553711,17.93527603149414
mps-uncap,0.6,34.16156768798828,15.920400619506836,17.020225524902344
mps-uncap,0.7,26.981592178344727,11.392593383789062,16.577720642089844
mps-uncap,0.1,40.21286964416504,12.629508972167969,16.846895217895508
mps-uncap,0.2,33.10418128967285,12.642383575439453,7.89189338684082
mps-uncap,0.3,32.56082534790039,12.433767318725586,7.806062698364258
mps-uncap,0.4,29.83379364013672,17.174482345581055,15.438556671142578
