mode,load,0_densenet169-16,1_resnet50-2,2_vgg19-2
mps-uncap,0.8,519.5140311558783,263.4889820205584,386.5185663255547
mps-uncap,0.9,586.1654908012767,277.4733415833865,436.77867234957614
mps-uncap,1.0,622.0312507770717,269.05264724798866,440.38482647019725
mps-uncap,0.5,307.1031860566572,158.8631613158621,242.32078301429877
mps-uncap,0.6,380.81619758836024,197.97663954766927,290.03071309654325
mps-uncap,0.7,436.77194795747556,225.976080467643,337.8970150371191
mps-uncap,0.1,60.26004734233336,32.001407728700016,49.227477081357435
mps-uncap,0.2,129.90552045898644,67.687232803232,96.72794224499819
mps-uncap,0.3,191.07273488726918,100.47121561849538,144.1541696679238
mps-uncap,0.4,255.04425038170012,128.71094998739753,192.5869058037162
