mode,load,0_densenet169-16,1_resnet50-2,2_vgg19-2
mps-uncap,0.8,182.76706695556635,149.5964527130127,57.966122627258315
mps-uncap,0.9,642.5799250602722,4162.817764282227,477.89992094039906
mps-uncap,1.0,2332.7567696571346,11101.696150302887,5159.634687900542
mps-uncap,0.5,58.5305404663086,22.64745712280273,14.436869621276852
mps-uncap,0.6,79.65131044387826,25.24136066436768,17.61414289474486
mps-uncap,0.7,169.03614997863764,40.02910614013662,26.44698143005371
mps-uncap,0.1,42.693424224853516,20.51526069641114,7.866811752319337
mps-uncap,0.2,46.097369194030776,25.62559843063355,7.546849250793456
mps-uncap,0.3,50.59737205505372,23.077993392944304,9.18566703796386
mps-uncap,0.4,53.186440467834416,26.099896430969252,12.138917446136466
