mode,load,0_resnet152-2,1_vgg19-2,2_vgg19-2
mps-uncap,0.8,15.053749084472656,4.594087600708008,4.514098167419434
mps-uncap,0.9,23.24366569519043,6.916046142578125,7.1201324462890625
mps-uncap,1.0,103.37603092193604,84.85448360443115,37.697553634643555
mps-uncap,0.5,13.619184494018555,3.0732154846191406,3.114938735961914
mps-uncap,0.6,13.515949249267578,3.51715087890625,3.480672836303711
mps-uncap,0.7,13.722658157348633,3.811955451965332,3.8995742797851562
mps-uncap,0.1,17.534732818603516,2.5333166122436523,2.5243759155273438
mps-uncap,0.2,17.470717430114746,2.518892288208008,2.504587173461914
mps-uncap,0.3,17.143964767456055,2.5899410247802734,2.613186836242676
mps-uncap,0.4,14.211654663085938,2.773284912109375,2.805948257446289
