mode,load,0_resnet152-2,1_vgg19-2,2_vgg19-2
mps-uncap,0.8,74.68771934509277,51.984548568725586,44.866085052490234
mps-uncap,0.9,127.04753875732422,82.52429962158203,76.64728164672852
mps-uncap,1.0,816.2791728973389,404.70385551452637,195.89471817016602
mps-uncap,0.5,38.64717483520508,13.510942459106445,11.711597442626953
mps-uncap,0.6,35.172224044799805,20.964384078979492,20.69854736328125
mps-uncap,0.7,42.031049728393555,30.88974952697754,25.37703514099121
mps-uncap,0.1,15.432596206665039,4.646539688110352,3.3347606658935547
mps-uncap,0.2,23.116111755371094,4.456996917724609,5.713701248168945
mps-uncap,0.3,36.68618202209473,6.196022033691406,9.852409362792969
mps-uncap,0.4,43.41483116149902,8.57686996459961,11.70659065246582
