mode,load,0_resnet152-2,1_vgg19-2,2_vgg19-2
mps-uncap,0.8,82.80236221439262,363.53093916065654,354.2938629751322
mps-uncap,0.9,93.25737536793989,402.982420637661,402.38295583369165
mps-uncap,1.0,107.02641456817652,466.2962271817465,450.4870270228842
mps-uncap,0.5,53.16718711905923,228.6799769489427,219.66333406988122
mps-uncap,0.6,63.89734787877369,279.850884585416,268.3291427979235
mps-uncap,0.7,75.4001098317374,315.8681515622196,311.5683047552919
mps-uncap,0.1,10.890401519718692,44.98694770096179,45.16739756678352
mps-uncap,0.2,20.4141564304469,92.25610539814545,87.84249167311735
mps-uncap,0.3,31.4312450756315,137.70715804895735,131.13451926360756
mps-uncap,0.4,40.877469907814294,183.08868160276015,179.80431728444853
