mode,load,0_resnet152-2,1_vgg19-2,2_vgg19-2
mps-uncap,0.8,7.2803497314453125,2.2284984588623047,2.2377967834472656
mps-uncap,0.9,7.415294647216797,2.2416114807128906,2.2323131561279297
mps-uncap,1.0,7.417917251586914,2.245187759399414,2.251148223876953
mps-uncap,0.5,7.248878479003906,2.2089481353759766,2.2230148315429688
mps-uncap,0.6,7.283210754394531,2.228975296020508,2.234935760498047
mps-uncap,0.7,7.269382476806641,2.2230148315429688,2.2344589233398438
mps-uncap,0.1,7.311105728149414,2.245664596557617,2.2258758544921875
mps-uncap,0.2,7.293224334716797,2.2368431091308594,2.2280216217041016
mps-uncap,0.3,7.302522659301758,2.2439956665039062,2.233266830444336
mps-uncap,0.4,7.184505462646484,2.232074737548828,2.227783203125
