mode,load,0_resnet152-2,1_vgg19-2,2_vgg19-2
mps-uncap,0.8,64.32057857513428,31.87957763671871,27.404065132141138
mps-uncap,0.9,115.00076770782515,58.90919208526614,51.146249771118065
mps-uncap,1.0,758.3022832870483,358.26297998428345,166.2710380554199
mps-uncap,0.5,38.231563568115256,9.352607727050778,8.937821388244629
mps-uncap,0.6,37.919063568115234,11.887903213500978,11.764020919799801
mps-uncap,0.7,43.388125896453865,14.90798711776735,15.586357116699226
mps-uncap,0.1,30.568504333496097,4.789123535156253,4.620213508605957
mps-uncap,0.2,33.28212499618532,5.526034832000735,5.4104232788085955
mps-uncap,0.3,38.499040603637674,6.2542819976806605,6.611428260803231
mps-uncap,0.4,34.39183235168457,7.760443687438962,8.483791351318349
