mode,load,0_inception_v3-4,1_resnet50-4,2_vgg19-32
mps-uncap,0.8,0.011682510375976562,0.01049041748046875,0.012636184692382812
mps-uncap,0.9,0.012159347534179688,0.011682510375976562,0.0133514404296875
mps-uncap,1.0,0.011920928955078125,0.01049041748046875,0.012636184692382812
mps-uncap,0.5,0.011682510375976562,0.012159347534179688,0.011205673217773438
mps-uncap,0.6,0.011682510375976562,0.011444091796875,0.011920928955078125
mps-uncap,0.7,0.01239776611328125,0.010728836059570312,0.01239776611328125
mps-uncap,0.1,0.021219253540039062,0.02288818359375,0.013113021850585938
mps-uncap,0.2,0.011920928955078125,0.011444091796875,0.013828277587890625
mps-uncap,0.3,0.0133514404296875,0.011682510375976562,0.01239776611328125
mps-uncap,0.4,0.013113021850585938,0.014543533325195312,0.01239776611328125
