mode,load,0_inception_v3-4,1_resnet50-4,2_vgg19-32
mps-uncap,0.8,43.64790916442871,23.795366287231445,23.494935035705566
mps-uncap,0.9,46.001434326171875,26.65996551513672,23.795080184936523
mps-uncap,1.0,44.57969665527344,25.379657745361328,23.79155158996582
mps-uncap,0.5,31.610202789306644,21.38595581054688,22.233247756958008
mps-uncap,0.6,37.46516704559327,22.02606201171875,22.663593292236328
mps-uncap,0.7,40.85087776184082,22.829437255859375,23.021316528320316
mps-uncap,0.1,13.904857635498049,8.94618034362793,20.86496353149414
mps-uncap,0.2,21.645069122314457,16.112685203552246,21.056604385375977
mps-uncap,0.3,24.874210357666016,18.709564208984375,21.30880355834961
mps-uncap,0.4,27.878952026367188,20.4958438873291,21.70584201812744
