mode,load,0_inception_v3-4,1_resnet50-4,2_vgg19-32
mps-uncap,0.8,52.535295486450195,32.12690353393555,24.849414825439453
mps-uncap,0.9,50.01330375671387,32.7610969543457,26.316404342651367
mps-uncap,1.0,47.49584197998047,33.269405364990234,26.120424270629883
mps-uncap,0.5,46.37026786804199,32.16218948364258,23.543596267700195
mps-uncap,0.6,45.35412788391113,28.15079689025879,24.003267288208008
mps-uncap,0.7,46.97728157043457,31.31699562072754,23.87237548828125
mps-uncap,0.1,25.461912155151367,22.66240119934082,21.803617477416992
mps-uncap,0.2,34.05022621154785,23.08368682861328,22.19700813293457
mps-uncap,0.3,40.348052978515625,25.893449783325195,22.661447525024414
mps-uncap,0.4,43.66636276245117,29.044151306152344,23.509740829467773
