mode,load,0_inception_v3-4,1_resnet50-4,2_vgg19-32
mps-uncap,0.8,35.953521728515625,21.73292636871338,48.03276062011719
mps-uncap,0.9,75.64353942871094,47.66702651977539,109.11679267883301
mps-uncap,1.0,99.29347038269043,99.5173454284668,125.74982643127441
mps-uncap,0.5,12.370109558105469,7.422685623168945,21.419048309326172
mps-uncap,0.6,16.512036323547363,12.205123901367188,25.8939266204834
mps-uncap,0.7,25.281667709350586,17.595529556274414,31.390666961669922
mps-uncap,0.1,12.342691421508789,6.855010986328125,20.30777931213379
mps-uncap,0.2,12.144088745117188,6.939053535461426,20.37346363067627
mps-uncap,0.3,11.962890625,6.872653961181641,20.656228065490723
mps-uncap,0.4,12.907743453979492,6.997585296630859,21.071910858154297
