mode,load,0_inception_v3-4,1_resnet50-4,2_vgg19-32
mps-uncap,0.8,140.72084426879883,157.2129726409912,221.65775299072266
mps-uncap,0.9,847.137451171875,263.5478973388672,637.9532814025879
mps-uncap,1.0,1027.9271602630615,910.7403755187988,652.5752544403076
mps-uncap,0.5,56.68973922729492,36.66400909423828,83.28938484191895
mps-uncap,0.6,82.0775032043457,72.67332077026367,126.61433219909668
mps-uncap,0.7,175.83250999450684,56.25438690185547,199.90205764770508
mps-uncap,0.1,10.759353637695312,15.511274337768555,17.348289489746094
mps-uncap,0.2,25.122404098510742,20.841360092163086,48.571109771728516
mps-uncap,0.3,28.768301010131836,24.72972869873047,39.29924964904785
mps-uncap,0.4,37.95933723449707,38.313865661621094,64.50843811035156
