mode,load,0_inception_v3-4,1_resnet50-4,2_vgg19-32
mps-uncap,0.8,4.870176315307617,2.855539321899414,20.267963409423828
mps-uncap,0.9,4.833698272705078,2.793550491333008,20.27606964111328
mps-uncap,1.0,4.874944686889648,2.837657928466797,20.320892333984375
mps-uncap,0.5,4.881620407104492,2.869129180908203,20.217418670654297
mps-uncap,0.6,4.959821701049805,2.8197765350341797,20.223379135131836
mps-uncap,0.7,4.909276962280273,2.843141555786133,20.240068435668945
mps-uncap,0.1,5.896091461181641,3.0210018157958984,20.189523696899414
mps-uncap,0.2,4.938602447509766,2.8638839721679688,20.144224166870117
mps-uncap,0.3,4.884958267211914,2.801656723022461,20.156145095825195
mps-uncap,0.4,5.124568939208984,2.910137176513672,20.181894302368164
