mode,load,0_resnet101-8,1_resnet18-32,2_squeezenet1_0-8
mps-uncap,0.8,9.033441543579102,4.464387893676758,1.8792152404785156
mps-uncap,0.9,9.087324142456055,4.5032501220703125,1.9245147705078125
mps-uncap,1.0,10.225534439086914,4.5452117919921875,2.0117759704589844
mps-uncap,0.5,8.790969848632812,4.374265670776367,1.850128173828125
mps-uncap,0.6,8.933544158935547,4.364967346191406,1.836538314819336
mps-uncap,0.7,9.067773818969727,4.530191421508789,1.8410682678222656
mps-uncap,0.1,9.95779037475586,4.474401473999023,2.0897388458251953
mps-uncap,0.2,8.824825286865234,4.423856735229492,1.9335746765136719
mps-uncap,0.3,8.939743041992188,4.381656646728516,1.9099712371826172
mps-uncap,0.4,8.869409561157227,4.374980926513672,1.9140243530273438
