mode,load,0_resnet101-8,1_resnet18-32,2_squeezenet1_0-8
mps-uncap,0.8,111.8769645690918,175.75693130493164,88.65714073181152
mps-uncap,0.9,588.0119800567627,1570.23024559021,478.61623764038086
mps-uncap,1.0,3077.9361724853516,10578.04560661316,165.79556465148926
mps-uncap,0.5,51.88584327697754,39.481401443481445,17.17519760131836
mps-uncap,0.6,68.22824478149414,83.95099639892578,36.949872970581055
mps-uncap,0.7,100.53253173828125,113.00110816955566,54.55613136291504
mps-uncap,0.1,40.27891159057617,20.790815353393555,10.605096817016602
mps-uncap,0.2,60.2107048034668,30.933856964111328,16.9980525970459
mps-uncap,0.3,49.744606018066406,25.06709098815918,18.399953842163086
mps-uncap,0.4,47.93214797973633,30.63178062438965,24.237871170043945
