mode,load,0_alexnet-8,1_densenet161-4,2_vgg11-4
mps-uncap,0.8,15.28477668762207,35.114169120788574,10.612010955810547
mps-uncap,0.9,7.118463516235352,100.12078285217285,15.212535858154297
mps-uncap,1.0,615.9203052520752,4449.451684951782,1701.0409832000732
mps-uncap,0.5,2.2808313369750977,20.915508270263672,3.2857656478881836
mps-uncap,0.6,3.1824111938476562,19.752979278564453,4.161596298217773
mps-uncap,0.7,3.1180381774902344,28.11598777770996,4.615902900695801
mps-uncap,0.1,1.8128156661987305,29.332399368286133,2.592802047729492
mps-uncap,0.2,1.7547607421875,19.96302604675293,2.363920211791992
mps-uncap,0.3,1.89971923828125,19.616365432739258,2.7382373809814453
mps-uncap,0.4,2.16066837310791,19.879460334777832,2.9561519622802734
