mode,load,0_alexnet-8,1_densenet161-4,2_vgg11-4
mps-uncap,0.8,3.1295776367187504,25.232696533203125,4.297065734863281
mps-uncap,0.9,2.521300315856934,29.86159324645996,3.9916038513183594
mps-uncap,1.0,2.5095224380493164,30.87775707244873,4.0721893310546875
mps-uncap,0.5,2.576613426208496,22.92590141296387,3.794693946838379
mps-uncap,0.6,2.9344558715820312,20.413112640380863,4.096698760986329
mps-uncap,0.7,2.649068832397461,26.941657066345215,3.9763450622558594
mps-uncap,0.1,2.2819042205810547,30.50379753112793,3.377199172973633
mps-uncap,0.2,2.1287918090820317,29.866886138916016,3.072977066040039
mps-uncap,0.3,2.7000427246093754,22.580194473266605,3.5271644592285156
mps-uncap,0.4,2.4796724319458012,21.745920181274414,3.5866260528564453
