mode,load,0_alexnet-8,1_densenet161-4,2_vgg11-4
mps-uncap,0.8,98.90197753906251,125.48259019851682,67.90772914886462
mps-uncap,0.9,32.06145286560058,383.09506416320795,68.63141536712641
mps-uncap,1.0,1486.7576360702515,8281.536033153534,3251.0748386383048
mps-uncap,0.5,6.499540805816651,45.28220653533937,9.293653964996336
mps-uncap,0.6,15.742416381835858,50.1232528686523,14.433364868164047
mps-uncap,0.7,15.020217895507809,100.52536725997962,18.20655345916741
mps-uncap,0.1,1.6829729080200184,27.690706253051754,2.6854896545410134
mps-uncap,0.2,2.228336334228516,26.608762741088846,3.0918359756469687
mps-uncap,0.3,3.803682327270507,29.740400314331097,4.78953838348389
mps-uncap,0.4,4.514329433441157,43.847465515136726,6.674981117248531
