mode,load,0_alexnet-8,1_densenet161-4,2_vgg11-4
mps-uncap,0.8,101.43182754516604,149.34359073638913,71.38341903686504
mps-uncap,0.9,34.25331592559814,407.61959075927734,71.96084022521957
mps-uncap,1.0,1489.0797066688538,8310.702896118164,3254.802227020263
mps-uncap,0.5,8.659000396728525,63.537082672119205,12.500751018524165
mps-uncap,0.6,17.979211807250923,67.68259048461913,17.782707214355465
mps-uncap,0.7,17.251710891723633,126.03530883789074,21.568140983581532
mps-uncap,0.1,3.8883566856384233,51.90220355987549,5.91280937194824
mps-uncap,0.2,4.244575500488284,45.88623046874999,5.762863159179683
mps-uncap,0.3,6.010341644287102,48.59117507934572,7.6782083511352575
mps-uncap,0.4,6.672792434692381,60.79455137252808,9.858050346374508
