mode,load,0_alexnet-8,1_densenet161-4,2_vgg11-4
mps-uncap,0.8,53.172636032104506,63.19739818573006,30.420279502868656
mps-uncap,0.9,17.2273874282837,251.70130729675293,42.59810447692871
mps-uncap,1.0,1181.8015575408936,7669.191312789917,2975.0521183013916
mps-uncap,0.5,2.6962995529174805,19.39129829406739,3.6250829696655287
mps-uncap,0.6,5.937910079956055,19.715118408203196,6.33358955383301
mps-uncap,0.7,6.0312271118164205,39.37590122222901,8.115386962890627
mps-uncap,0.1,0.04863739013671875,4.4728279113769664,0.04839897155761719
mps-uncap,0.2,0.8389949798583984,11.635112762451179,0.9379386901855469
mps-uncap,0.3,1.5308856964111328,14.040708541870147,1.922178268432617
mps-uncap,0.4,1.9839048385620117,15.69671630859375,2.494764328002929
