mode,load,0_alexnet-8,1_densenet161-4,2_vgg11-4
mps-uncap,0.8,0.009298324584960938,0.011920928955078125,0.009298324584960938
mps-uncap,0.9,0.009298324584960938,0.012159347534179688,0.009059906005859375
mps-uncap,1.0,0.010728836059570312,0.015497207641601562,0.010967254638671875
mps-uncap,0.5,0.009298324584960938,0.011920928955078125,0.010728836059570312
mps-uncap,0.6,0.009298324584960938,0.012159347534179688,0.008821487426757812
mps-uncap,0.7,0.009059906005859375,0.011920928955078125,0.0095367431640625
mps-uncap,0.1,0.0133514404296875,0.01811981201171875,0.013589859008789062
mps-uncap,0.2,0.011444091796875,0.012159347534179688,0.01049041748046875
mps-uncap,0.3,0.011682510375976562,0.011920928955078125,0.011444091796875
mps-uncap,0.4,0.011205673217773438,0.012159347534179688,0.010728836059570312
