mode,load,0_alexnet-8,1_densenet161-4,2_vgg11-4
mps-uncap,0.8,55.826807022094734,84.66260433197024,34.2160701751709
mps-uncap,0.9,19.356298446655277,277.47130393981934,45.98655700683594
mps-uncap,1.0,1184.1304063796997,7698.610711097717,2978.656053543091
mps-uncap,0.5,4.847431182861329,39.24188613891602,6.7743778228759775
mps-uncap,0.6,8.368301391601564,38.2154941558838,9.71088409423829
mps-uncap,0.7,8.236885070800785,61.23833656311035,11.502742767333986
mps-uncap,0.1,2.5245904922485356,32.61978626251221,3.760147094726564
mps-uncap,0.2,2.735280990600586,31.094694137573242,3.7069320678710938
mps-uncap,0.3,3.5764694213867214,31.848716735839854,4.650592803955078
mps-uncap,0.4,4.083895683288576,33.632659912109375,5.424261093139648
