mode,load,0_alexnet-8,1_densenet161-4,2_vgg11-4
mps-uncap,0.8,4.908084869384766,28.302907943725586,6.105184555053711
mps-uncap,0.9,4.498481750488281,34.79194641113281,5.877017974853516
mps-uncap,1.0,3.812074661254883,32.70864486694336,4.8732757568359375
mps-uncap,0.5,3.970623016357422,30.203580856323242,5.908489227294922
mps-uncap,0.6,4.913091659545898,26.037216186523438,5.850553512573242
mps-uncap,0.7,4.194974899291992,31.383752822875977,6.311893463134766
mps-uncap,0.1,4.054546356201172,38.67363929748535,5.309820175170898
mps-uncap,0.2,3.730297088623047,32.430410385131836,5.954265594482422
mps-uncap,0.3,4.214763641357422,32.04751014709473,5.608081817626953
mps-uncap,0.4,3.9412975311279297,32.51290321350098,5.756616592407227
