mode,load,0_alexnet-8,1_densenet161-4,2_vgg11-4
mps-uncap,0.8,125.39219856262207,197.79253005981445,119.09985542297363
mps-uncap,0.9,58.70699882507324,441.8659210205078,91.8874740600586
mps-uncap,1.0,1516.970157623291,8414.384126663208,3336.841821670532
mps-uncap,0.5,14.762401580810547,98.9534854888916,21.83985710144043
mps-uncap,0.6,36.00740432739258,84.65147018432617,30.49635887145996
mps-uncap,0.7,32.36722946166992,179.48460578918457,41.314125061035156
mps-uncap,0.1,6.475925445556641,60.08720397949219,8.718729019165039
mps-uncap,0.2,6.407499313354492,52.11448669433594,10.425567626953125
mps-uncap,0.3,12.370824813842773,68.07255744934082,14.450550079345703
mps-uncap,0.4,12.009620666503906,89.12038803100586,19.603252410888672
