mode,load,0_alexnet-8,1_densenet161-4,2_vgg11-4
mps-uncap,0.8,1.1568069458007812,16.903400421142578,1.9977092742919922
mps-uncap,0.9,1.1219978332519531,16.490459442138672,2.0079612731933594
mps-uncap,1.0,1.4333724975585938,22.274494171142578,2.3026466369628906
mps-uncap,0.5,1.1320114135742188,16.299724578857422,1.9888877868652344
mps-uncap,0.6,1.1191368103027344,16.613483428955078,1.997232437133789
mps-uncap,0.7,1.1293888092041016,16.14665985107422,1.9841194152832031
mps-uncap,0.1,1.6853809356689453,17.266511917114258,2.3217201232910156
mps-uncap,0.2,1.6694068908691406,16.384124755859375,2.2614002227783203
mps-uncap,0.3,1.6796588897705078,16.85810089111328,2.2592544555664062
mps-uncap,0.4,1.108407974243164,16.526222229003906,1.9376277923583984
