mode,load,0_alexnet-8,1_densenet161-4,2_vgg11-4
mps-uncap,0.8,1.1115074157714844,16.676902770996094,1.985311508178711
mps-uncap,0.9,1.1112689971923828,16.373634338378906,1.9845962524414062
mps-uncap,1.0,1.1832714080810547,17.162561416625977,2.2220611572265625
mps-uncap,0.5,1.1124610900878906,16.211748123168945,1.9769668579101562
mps-uncap,0.6,1.1072158813476562,16.47019386291504,1.9826889038085938
mps-uncap,0.7,1.117706298828125,16.068458557128906,1.9652843475341797
mps-uncap,0.1,1.6703605651855469,16.447782516479492,2.301931381225586
mps-uncap,0.2,1.65557861328125,16.37125015258789,2.2475719451904297
mps-uncap,0.3,1.6655921936035156,16.685009002685547,2.247333526611328
mps-uncap,0.4,1.0943412780761719,16.236543655395508,1.9252300262451172
